Outlet Code,Outlet Name,Sap No,Freezer Model,SCAN Location Latitude,SCAN Location Longitude
HUL-I10A438P12736765-P12736765,Pragati General Stores,400100284843,W325G - WESTERN 325L GLASSTOP,19.4746406,72.893823
HUL-I10C140P7640-P7640,CITIZEN SWEET AND NAMKEEN,400100279977,W525G - WESTERN 525L GLASSTOP,18.8973643,73.251397
HUL-I134491P509-P509,METRO MEDICAL CHEMIST & DRUGGIST,400100143652,VT4 - NUCAB 450L GLASSTOP,19.09769,72.8488484
HUL-I10A008P1917-P1917,MANGLAM FOODS (KAN-W),30111673,W325G - WESTERN 325L GLASSTOP,19.2104228,72.8394765
HUL-I10A008P447996-P447996,Siddhivinayak Medicals,400100264527,W325G - WESTERN 325L GLASSTOP,19.2112214,72.8391342
HUL-I170029P6799-P6799,QWALITY MART,400100286712,W325G - WESTERN 325L GLASSTOP,19.2330992,73.0902176
HUL-I10C140P7731-P7731,Swapndeep Dairy,30012710,VT3 - NUCAB 400L GLASSTOP,18.8993651,73.2427525
HUL-I170029P6870-P6870,Ms Chhaya Medical Stores,400100338503,W525G - WESTERN 525L GLASSTOP,19.2328349,73.0901529
HUL-I10A008P1843-P1843,DEV SUPER MARKET (KAN-W),30081620,W425G - WESTERN 425L GLASSTOP,19.2130186,72.8405889
HUL-I10C162P2894-P2894,Jai Jujar ji Super market,400100377349,W425G - WESTERN 425L GLASSTOP,19.241966,73.013918
HUL-I10C162P3870-P3870,JAISWAL KIRANA STORES,400100370459,W325G - WESTERN 325L GLASSTOP,19.1853524,73.0476366
HUL-I10A438P12736762-P12736762,M.S Ganesh Medical And General Store,400100286550,W325G - WESTERN 325L GLASSTOP,19.4701927,72.8812655
HUL-I170108P3691-P3691,H.N.M  Hospital,30041694,VT4 - NUCAB 450L GLASSTOP,18.9793539,72.8128352
HUL-I10A451P7046-P7046,M/S BABAS HOSPITALITY & FOOD SERVICES (VLP-E),30130469,W325G - WESTERN 325L GLASSTOP,19.0950643,72.8561634
HUL-I10A438P12737595-P12737595,Ramchandra Gupta Kirana Store,400100384440,W425G - WESTERN 425L GLASSTOP,19.4694749,72.8811672
HUL-I10C162P2013-P2013,AARADHYA MOBILES,400100281917,W325G - WESTERN 325L GLASSTOP,19.2411745,73.016729
HUL-I170029P6722-P6722,1.kolte General Store,400100270594,W325G - WESTERN 325L GLASSTOP,19.2320554,73.0849134
HUL-I10C273P2133-P2133,BIKANER SWEET AND DRY FRUIT,400100335764,W425G - WESTERN 425L GLASSTOP,18.8339507,73.2885578
HUL-I10C162P3487-P3487,Aaradhya Kirana Store,400100359133,W325G - WESTERN 325L GLASSTOP,19.1874382,73.0436619
HUL-I10C162P3848-P3848,Cake Shop,400100251810,W325G - WESTERN 325L GLASSTOP,19.2383491,73.0159049
HUL-I10A008P1361-P1361,NAMAN CHEMIST & SUPERMART (KAN-W),30085884,W425G - WESTERN 425L GLASSTOP,19.2083258,72.8392265
HUL-I170029P7176-P7176,Ganesh Dhanya Bhandar ( West ),400100382220,W425G - WESTERN 425L GLASSTOP,19.2227512,73.0803351
HUL-I10C162P3954-P3954,Vignesh Enterprises,400100384705,W425G - WESTERN 425L GLASSTOP,19.2470537,73.0116225
HUL-I10A008P1147-P1147,NATIONAL PHARMACY CHEMIST & DRUGGIST,400100338550,W525G - WESTERN 525L GLASSTOP,19.2135955,72.8345316
HUL-I170029P7188-P7188,PRINCE MEDICAL CHEMIST AND GENERAL STORE,400100403455,W325G - WESTERN 325L GLASSTOP,19.2209378,73.0871051
HUL-133060P4062-P4062,AVENUE SUPER MARTS PVT.LTD (CHANDIVALI),400100275930,SRF500 - VERTICAL FREEZER - WESTERN,19.1097818,72.8975147
HUL-I10A451P8837-P8837,APPLE CHEMIST AND LIFESTYLE STORE,400100386389,W525G - WESTERN 525L GLASSTOP,19.1037132,72.8536281
HUL-I10A438P12737600-P12737600,MUMBADEVI DRY FRUIT,400100370464,W325G - WESTERN 325L GLASSTOP,19.4716044,72.88546
HUL-I10A451P9768-P9768,PANDEY DAIRY,400100324902,W525G - WESTERN 525L GLASSTOP,19.1036938,72.8530549
HUL-I170029P2282-P2282,VANDANA SWEETS MART,30111677,W325G - WESTERN 325L GLASSTOP,19.2170078,73.0835353
HUL-I134048P149-P149,RELIANCE RETAIL LIMITED BREACH CANDY,30155024,W425G - WESTERN 425L GLASSTOP,18.9709004,72.8049443
HUL-I10A438P12737398-P12737398,Mahakal Pan Bhandar,400100358998,W325G - WESTERN 325L GLASSTOP,19.4692693,72.8642451
HUL-I10A008P448091-P448091,Siddhivinayak  Stores,400100286790,W325G - WESTERN 325L GLASSTOP,19.2279175,72.8201864
HUL-I170108P2139-P2139,SHANTI STORES,400100349988,W225G - WESTERN 225L GLASSTOP,18.9674796,72.8054146
HUL-I10A438P12737257-P12737257,Shree Ganesh General Store,30075658,W425G - WESTERN 425L GLASSTOP,19.4637343,72.84804
HUL-I10A341P6017-P6017,1. PUSHPA NIKETAN,400100369815,W325G - WESTERN 325L GLASSTOP,18.9646845,72.8045604
HUL-I10A438P12737193-P12737193,Maa Aashapura Kirana & Genral Store,400100325863,W325G - WESTERN 325L GLASSTOP,19.4611443,72.850994
HUL-I10A451P10128-P10128,Roop Krishna Dairy Khairani,400100384226,W425G - WESTERN 425L GLASSTOP,19.1070399,72.9026832
HUL-I10A008P448014-P448014,Laxmi General Store 3,30049885,W325G - WESTERN 325L GLASSTOP,19.2290212,72.8212763
HUL-I10A341P5733-P5733,MARUTI SUPERMART,400100266682,W425G - WESTERN 425L GLASSTOP,18.9643935,72.8060764
HUL-I10A438P12736738-P12736738,NEW RAMDEV MEDICAL,400100290106,W425G - WESTERN 425L GLASSTOP,19.4736524,72.8258804
HUL-I10C162P3837-P3837,Akash BAKERY And Dairy,400100380029,W425G - WESTERN 425L GLASSTOP,19.1870232,73.0417802
HUL-I10A008P447887-P447887,CROWN BAKERS,400100219018,W425G - WESTERN 425L GLASSTOP,19.2300273,72.8286789
HUL-I10A008P448198-P448198,status resturant,30050379,W425G - WESTERN 425L GLASSTOP,19.2305132,72.8287125
HUL-I10C162P3894-P3894,JAY BANMATA KIRANA & DAIRY,400100369876,W325G - WESTERN 325L GLASSTOP,19.1814472,73.036823
HUL-I10A451P9661-P9661,Wellness Forever Chemists (Marol),400100339444,W325G - WESTERN 325L GLASSTOP,19.12234,72.880825
HUL-I10A008P962-P962,OMSUPER MARKET (BORI-W),30031195,VT2 - NUCAB 300L GLASSTOP,19.2312027,72.8258838
HUL-I10C032P5746-P5746,Shree Pant Krupa Medical,400100322045,W325G - WESTERN 325L GLASSTOP,19.2100617,73.1290068
HUL-I10A008P2018-P2018,GOVINDAS PURE VEG (BORIWALI WEST),30096244,W425G - WESTERN 425L GLASSTOP,19.2325117,72.8285004
HUL-I133832P12243-P12243,MAHATMA EDUCATION SOCETY,30082035,W425G - WESTERN 425L GLASSTOP,18.9907629,73.1279811
HUL-I10C032P5743-P5743,Gurukrupa Medical & General Store,400100322035,W325G - WESTERN 325L GLASSTOP,19.1806207,73.1425523
HUL-I10C162P3309-P3309,Royal Bakery,400100333222,W325G - WESTERN 325L GLASSTOP,19.2199907,72.9903372
HUL-I10A008P448631-P448631,Mahavir Medical & General Store,400100382376,W425G - WESTERN 425L GLASSTOP,19.2286302,72.8285427
HUL-I10C032P5849-P5849,Jai Joganiya Kirana And General Store,400100335719,W325G - WESTERN 325L GLASSTOP,19.2010182,73.1293716
HUL-I10C162P4030-P4030,CAFEZINNIA,400100335629,W425G - WESTERN 425L GLASSTOP,19.2263058,72.9948384
HUL-I10C032P2118-P2118,Someshwar Medical Stores,30114591,W325G - WESTERN 325L GLASSTOP,19.2143391,73.1288021
HUL-I10C162P3466-P3466,Parth Sara Kirana General Store,400100358994,W325G - WESTERN 325L GLASSTOP,19.1858735,73.0575541
HUL-I10C162P3958-P3958,Tasty Bites,400100384787,W425G - WESTERN 425L GLASSTOP,19.2332025,72.9971716
HUL-I10C032P5190-P5190,Parvati Super Market,400100291541,W425G - WESTERN 425L GLASSTOP,19.2125686,73.1282079
HUL-I190034P8414-P8414,ASHAPURA MEDICAL & GENERAL STORE (KOLSHET),30032398,VT3 - NUCAB 400L GLASSTOP,19.2385857,72.9904304
HUL-I10A421P1051-P1051,LIFE LINE MEDICAL & GENERAL STORE,30095256,W425G - WESTERN 425L GLASSTOP,19.0259988,72.8741834
HUL-I10C162P3627-P3627,MOTHER INDIA SWEETS,400100375034,W425G - WESTERN 425L GLASSTOP,19.2341886,72.9884779
HUL-I10C032P5754-P5754,Dhan Nirnkar,400100322196,W325G - WESTERN 325L GLASSTOP,19.2159189,73.1283735
HUL-I190034P5642-P5642,QUICK SMART SOLUTIONS,30032356,VT3 - NUCAB 400L GLASSTOP,19.2289002,72.9869289
HUL-I10C162P1995-P1995,Noble Plus (Noble Medichem Pvt. Ltd.) Kolset,400100280556,W525G - WESTERN 525L GLASSTOP,19.2304442,72.9850629
HUL-I10C032P6219-P6219,Choudhary Traders,400100348478,W325G - WESTERN 325L GLASSTOP,19.2179229,73.1383549
HUL-I10A438P12736881-P12736881,Drogheria Sellers Pvt Ltd-NALSPR,30124612,XS550 - XING XING 475L GLASSTOP,19.4100267,72.8335394
HUL-I190034P771-P771,HINAL DUGDALAYA,400100322263,W525G - WESTERN 525L GLASSTOP,19.2255709,72.9797004
HUL-I10C032P6151-P6151,Shiv Aarti Dairy,400100370022,W325G - WESTERN 325L GLASSTOP,19.2146648,73.14125
HUL-I10A008P448221-P448221,Trishul Pan Shop Store,30100581,W425G - WESTERN 425L GLASSTOP,19.2161687,72.8380539
HUL-I190034P10529-P10529,LAVENDER CHEMIST,400100370066,W325G - WESTERN 325L GLASSTOP,19.2239315,72.9789977
HUL-I10C032P5679-P5679,Shree Krishna Super Market,400100335591,W425G - WESTERN 425L GLASSTOP,19.2118756,73.1439259
HUL-I10A008P1461-P1461,VIKAS DRYFRUITS (KAN-W),30096037,W425G - WESTERN 425L GLASSTOP,19.2161925,72.8379837
HUL-I10C162P3366-P3366,RIDDHI KIRANA AND GENERAL STORE,400100335707,W325G - WESTERN 325L GLASSTOP,19.2313734,72.9810928
HUL-I10A008P2066-P2066,SHREE AASHAPURA SUPER MARKET (KAN-W),30114259,W425G - WESTERN 425L GLASSTOP,19.213669,72.8347802
HUL-I10C162P3859-P3859,Yaduvanshi Dairy (Azad Nagar),400100384219,W425G - WESTERN 425L GLASSTOP,19.2379284,72.9815353
HUL-I10A008P1792-P1792,MAHADEV DRY FRUIT (KAN-W),400100230930,W425G - WESTERN 425L GLASSTOP,19.2102416,72.8373391
HUL-I190034P1904-P1904,MAATESHREE,400100255789,W425G - WESTERN 425L GLASSTOP,19.2435696,72.9831344
HUL-I10A438P12736244-P12736244,PVR LTD,30114500,W325G - WESTERN 325L GLASSTOP,19.4075271,72.8220556
HUL-I170107P653-P653,REAL MILK  CENTER (KAN-W),30125666,W425G - WESTERN 425L GLASSTOP,19.2103279,72.8377934
HUL-I10A008P448314-P448314,Care Med Pharmacy,400100335977,W425G - WESTERN 425L GLASSTOP,19.2101711,72.8379224
HUL-I10A438P12734023-P12734023,STAR BAZAR   (CAPITEL MALL),30099933,W325G - WESTERN 325L GLASSTOP,19.4068736,72.8220469
HUL-I10A008P447546-P447546,5. Shree Balaji Genericplus Pharma,400100335761,W425G - WESTERN 425L GLASSTOP,19.2071307,72.8350685
HUL-I10A438P12737238-P12737238,Mahalaxmi Grain And Oil Depo,400100335583,W425G - WESTERN 425L GLASSTOP,19.4118511,72.8227071
HUL-I10A438P12737392-P12737392,Dwarka Veg Delight,30130888,W425G - WESTERN 425L GLASSTOP,19.4135649,72.826021
HUL-I10C162P3490-P3490,Prashant Sweet And Icecream,400100374980,W425G - WESTERN 425L GLASSTOP,19.1878673,73.0470748
HUL-I10A438P12737765-P12737765,SHAGUN HOTEL,400100348506,W325G - WESTERN 325L GLASSTOP,19.4280539,72.8432651
HUL-I10C032P5767-P5767,Mahalaxmi Dairy,400100322185,W325G - WESTERN 325L GLASSTOP,19.2174921,73.121766
HUL-I10C032P5928-P5928,Krishna Pharsan,400100255855,W425G - WESTERN 425L GLASSTOP,19.2108612,73.1305087
HUL-I10A008P2023-P2023,NAMAH MEDICAL & GENERAL STORES CHEMIST (BOR-W),30153556,W525G - WESTERN 525L GLASSTOP,19.2261883,72.8418201
HUL-I10C032P6268-P6268,Manish Kirana Store,400100403407,W325G - WESTERN 325L GLASSTOP,19.2062513,73.1322818
HUL-I10A008P448163-P448163,Ms Bhavani Super Market,30100506,W425G - WESTERN 425L GLASSTOP,19.2269066,72.8419939
HUL-I134897P16389-P16389,NAGESHWAR MEDICAL & GENERAL STORE,400100380011,W425G - WESTERN 425L GLASSTOP,19.0967207,72.9156071
HUL-I133959P835-P835,WAY TO HEALTH MEDICAL STORES(GOVANDI),400100341086,W425G - WESTERN 425L GLASSTOP,19.0644954,72.913363
HUL-I10A008P447997-P447997,1.Anjali DRYFRUITS,400100268022,W425G - WESTERN 425L GLASSTOP,19.2290145,72.841711
HUL-I134897P16195-P16195,FRIENDS TASTE THE MAGIC,400100348656,W425G - WESTERN 425L GLASSTOP,19.0631453,72.9197027
HUL-I10A008P448428-P448428,Shree Gokul Daery,30153437,W525G - WESTERN 525L GLASSTOP,19.2032743,72.8343911
HUL-I134897P15401-P15401,SRI TARA MA MEDICAL STORE,400100256259,W425G - WESTERN 425L GLASSTOP,19.2480085,72.9767576
HUL-I134524P1157-P1157,SHREE RAM ICE CREAM,30051562,W425G - WESTERN 425L GLASSTOP,19.3426664,72.8367976
HUL-I10A301P10236-P10236,B.N Sweets  ADITYAA,30114029,W425G - WESTERN 425L GLASSTOP,19.2252595,73.087305
HUL-I190034P1874-P1874,SHIVAM MEDICO ( RUTU ESTATE ),400100255796,W425G - WESTERN 425L GLASSTOP,19.2476836,72.9779251
HUL-I10A008P448319-P448319,Mahadev General Store,400100293749,W325G - WESTERN 325L GLASSTOP,19.203395,72.8346998
HUL-I10A008P448701-P448701,Bhairu Chemist And Druggist,30114318,W425G - WESTERN 425L GLASSTOP,19.2034576,72.8351076
HUL-I10C162P3405-P3405,SHREE SWAMIKRUPA GENERAL STORES,400100368474,W325G - WESTERN 325L GLASSTOP,19.2455838,72.9806652
HUL-I170029P7229-P7229,Ashapura Market ( Dom East ),400100382318,W425G - WESTERN 425L GLASSTOP,19.2290297,73.0853279
HUL-I134897P5480-P5480,DAY - NIGHT ORANGE MEDICALS,400100382319,W425G - WESTERN 425L GLASSTOP,19.0454278,72.8936899
HUL-I134897P4859-P4859,GURUKRIPA CATERING SERVICES,30067756,W325G - WESTERN 325L GLASSTOP,19.1291377,72.9246418
HUL-I134897P15502-P15502,YOGESHWAR DAIRY,400100265582,W425G - WESTERN 425L GLASSTOP,19.2497809,72.9780286
HUL-I10A008P4410-P4410,VINUS GENERAL STORE (BORIVALI WEST ),30124985,XS550 - XING XING 475L GLASSTOP,19.235102,72.8430089
HUL-I10B784P540-P540,Mamta Medical And General Stores,30114209,W325G - WESTERN 325L GLASSTOP,19.2004151,72.8340263
HUL-I10A008P448028-P448028,RAJA DAIRY,30077628,XS550 - XING XING 475L GLASSTOP,19.2015423,72.835432
HUL-I190034P1004-P1004,FLORA DRUGHOUSE,400100280149,W525G - WESTERN 525L GLASSTOP,19.258303,72.9786437
HUL-I170029P6919-P6919,Shree Sai Oil Depo And General Store,400100339005,W325G - WESTERN 325L GLASSTOP,19.2265711,73.0807066
HUL-I10C425P151-P151,WELLNESS FOREVER CHEMIST Hiranandan,400100382383,W425G - WESTERN 425L GLASSTOP,19.2590219,72.9792618
HUL-I10A008P447945-P447945,Gopal Pharmacy,400100254137,W325G - WESTERN 325L GLASSTOP,19.2350061,72.8413668
HUL-I10A301P10504-P10504,RUPNARAYAN DAIRY  ADITYAA,30081659,W425G - WESTERN 425L GLASSTOP,19.1517147,72.9464825
HUL-I10A008P448249-P448249,Radheshyam Store,400100322240,W325G - WESTERN 325L GLASSTOP,19.2004779,72.8318211
HUL-I190034P1631-P6152,EDEN R MART(HIRANANDANI),400100386370,W525G - WESTERN 525L GLASSTOP,19.2587804,72.9791051
HUL-I170029P6856-P6856,MANDAR GENERAL STORES,400100333244,W325G - WESTERN 325L GLASSTOP,19.2270646,73.079502
HUL-I10A438P12737296-P12737296,Ms Sagar Dairy,400100325856,W325G - WESTERN 325L GLASSTOP,19.3650532,72.7830429
HUL-I170107396-396,SAI SAGAR PURE VEG RESTAURANT,30100118,W325G - WESTERN 325L GLASSTOP,19.0543784,72.8376074
HUL-I10A008P448617-P448617,Shree Medical & General Store,400100264770,W425G - WESTERN 425L GLASSTOP,19.2350536,72.8450554
HUL-I134897P15357-P15357,MUSKAN BAKERY,400100256257,W425G - WESTERN 425L GLASSTOP,19.2610395,72.9786062
HUL-I10A008P448519-P448519,Pooja General Store,400100369828,W325G - WESTERN 325L GLASSTOP,19.199504,72.8325309
HUL-I134490P9227-P9227,Food Court,400100386572,W525G - WESTERN 525L GLASSTOP,19.0538208,72.8377583
HUL-I10A008P448695-P448695,Mahavir Chemist,30124669,XS550 - XING XING 475L GLASSTOP,19.2345557,72.8461409
HUL-I10C162P3468-P3468,Rohini Mobile,400100357183,W325G - WESTERN 325L GLASSTOP,19.2610083,72.978555
HUL-I10A008P4322-P4322,MALIK MEDICAL AND GENERAL STORE (KAN-W),30129112,W425G - WESTERN 425L GLASSTOP,19.2028959,72.8332343
HUL-I10C162P3365-P3365,PANDHARPURI CHAY,400100335711,W325G - WESTERN 325L GLASSTOP,19.2476794,72.9756271
HUL-I10A438P12733956-P12733956,SHREE RAM ICECREAM- PAPDI NAKA,400100384530,W425G - WESTERN 425L GLASSTOP,19.3535237,72.812653
HUL-I10A008P448473-P448473,Chauthi Gupta Store,400100368450,W325G - WESTERN 325L GLASSTOP,19.2027007,72.8333285
HUL-I10A008P1550-P1550,BALAJI SUPER MARKET (BOR-W),30100127,W325G - WESTERN 325L GLASSTOP,19.2362156,72.8459283
HUL-I190034P1011-P1011,SHIVAM MEDICAL & GENERAL STORES,400100382397,W425G - WESTERN 425L GLASSTOP,19.2477745,72.9777262
HUL-I10A451P9011-P9011,SHREE SIDDHIVINAYAK SWEET & SANKS,30114386,W325G - WESTERN 325L GLASSTOP,19.0557565,72.8451364
HUL-I10C162P3828-P3828,ANGEL CHEMIST,400100389389,W325G - WESTERN 325L GLASSTOP,19.2478073,72.9778567
HUL-I10A438P12736427-P12736427,"M,S SUPREME SWEET AND FARSAN MART",400100255783,W425G - WESTERN 425L GLASSTOP,19.3572042,72.8133278
HUL-I10C162P3674-P3674,SUGAR AND LOVE CAKE STUDIO,400100357204,W325G - WESTERN 325L GLASSTOP,19.1499533,73.0366915
HUL-I10A008P448144-P448144,Amar Medical General Store,400100287254,W325G - WESTERN 325L GLASSTOP,19.2368835,72.8457435
HUL-I10A438P12737222-P12737222,Hot Duck,400100335553,W425G - WESTERN 425L GLASSTOP,19.3565811,72.8114517
HUL-I170107P2476-P2476,DKP COMMUNICATION (KAN-W),400100114860,VT3 - NUCAB 400L GLASSTOP,19.2058485,72.84364
HUL-I10C162P3746-P3746,ALAM KIRANA AND GANARL STOR,400100368462,W325G - WESTERN 325L GLASSTOP,19.2372224,72.9720233
HUL-I170029P6702-P6702,PVR INOX Limited (MUMBAI KALYAN),30148721,W425G - WESTERN 425L GLASSTOP,19.2301139,73.1233295
HUL-I10A438P12734207-P12734207,M/S-LIFE CARE MEDICAL STORE,30153155,W425G - WESTERN 425L GLASSTOP,19.377496,72.818287
HUL-I10A438P12737656-P12737656,NEW WELLNESS CHEMIST AND DRUGGIST,400100384499,W425G - WESTERN 425L GLASSTOP,19.3759273,72.8173901
HUL-I170029P5185-P5185,Reliance Retail Ltd. (Metro Mall Junction),30153606,W525G - WESTERN 525L GLASSTOP,19.2299674,73.1233567
HUL-I170029P6397-P6397,ARIHANT DAIRY & COLDRINKS,30100573,W425G - WESTERN 425L GLASSTOP,19.2274546,73.0851248
HUL-I134524P539-P539,PRABHAT DAIRY FARM,30000981,VT3 - NUCAB 400L GLASSTOP,19.3758599,72.8258296
HUL-I10A421P5061-P5061,DARSHAN PHARMACY,400100389409,W325G - WESTERN 325L GLASSTOP,19.0089417,72.8307877
HUL-I170113P517-P517,V.S.ENTERPRISES (CAFE UDIPI),400100220255,W425G - WESTERN 425L GLASSTOP,19.1712667,72.9585745
HUL-I170109P353-P353,Mamata Sweet Farsan,400100150263,VT3 - NUCAB 400L GLASSTOP,19.3768206,72.8266224
HUL-I170029P6771-P6771,S S NAMKEEN,400100291540,W425G - WESTERN 425L GLASSTOP,19.2273088,73.0825128
HUL-I170109P324-P324,Shree Ji Ice Cream Parlore (vasai W),400100143685,VT4 - NUCAB 450L GLASSTOP,19.3782846,72.8271625
HUL-I10A438P12737580-P12737580,Shree Mhalsai Agency,30130757,W325G - WESTERN 325L GLASSTOP,19.3833887,72.8292242
HUL-I10A421P6829-P6829,Janseva Medical,400100339003,W325G - WESTERN 325L GLASSTOP,19.0035478,72.8225659
HUL-I170108P3020-P3020,RAHAT MEDICAL & GENERAL STORES,400100384433,W425G - WESTERN 425L GLASSTOP,19.0011431,72.81875
HUL-I10A451P9342-P9342,DINE INN FAMILY RESTAURANT,400100249707,W525G - WESTERN 525L GLASSTOP,19.1117401,72.8787007
HUL-I10A008P4198-P4198,JALARAM GENERAL STORE (BOR-W),30125194,W425G - WESTERN 425L GLASSTOP,19.2254049,72.8340605
HUL-I134897P15604-P15604,SAI NAIVEDYAM,400100214923,W325G - WESTERN 325L GLASSTOP,19.1212941,72.9254705
HUL-I134897P15472-P15472,Unity Medicare,400100258078,W425G - WESTERN 425L GLASSTOP,19.2352836,72.9774211
HUL-I170029P7120-P7120,Shivshakti Provision,400100368186,W325G - WESTERN 325L GLASSTOP,19.2292917,73.085291
HUL-I190034P8351-P8351,JAI BHAWANI MEDICAL & GENERAL STORE (manpada),30153200,W325G - WESTERN 325L GLASSTOP,19.2352759,72.9774956
HUL-I10A008P1489-P1489,NEW METRO CHEMIST & BEAUTY CENTER (BOR-W),400100338529,W525G - WESTERN 525L GLASSTOP,19.2254095,72.833587
HUL-I134897P15387-P15387,Shri Laxmi Dairy,400100256321,W425G - WESTERN 425L GLASSTOP,19.2354944,72.978655
HUL-I170029P6948-P6948,NIYOJAN ENTERPRISES,400100348568,W525G - WESTERN 525L GLASSTOP,19.1993758,73.1780822
HUL-I134897P16091-P16091,MATA MEDICO,400100322159,W325G - WESTERN 325L GLASSTOP,19.0615113,72.8975804
HUL-I10C162P3441-P3441,KHAJURIYA SHYAM DAIRY AND KIRANA STORES,400100261858,W325G - WESTERN 325L GLASSTOP,19.2370532,72.9810886
HUL-I170029P6956-P6956,PANKAJ GENERAL STORE,400100348650,W425G - WESTERN 425L GLASSTOP,19.2208526,73.0774267
HUL-113293P92522-P92522,GAUTAM GENERAL STORE,400100348528,W325G - WESTERN 325L GLASSTOP,19.0603771,72.8953376
HUL-I190034P10493-P10493,AAIMTA GENRRAL STORE,400100215502,W325G - WESTERN 325L GLASSTOP,19.2377865,72.9767025
HUL-I170029P888-P888,"D MART, AVENUE SUPER MART LTD.,",400100215671,W325G - WESTERN 325L GLASSTOP,19.237568,73.1264488
HUL-I190034P6126-P6126,M/S JAI DURGA GENERAL STORE,30129656,W325G - WESTERN 325L GLASSTOP,19.2377405,72.9767062
HUL-I10A008P1470-P1470,NEW SHREE VALLABH MEDICAL & GEN STORE (KAN-W),30129108,W425G - WESTERN 425L GLASSTOP,19.2067331,72.8437129
HUL-I10A008P447990-P447990,Shubham Chemist,30122149,XS550 - XING XING 475L GLASSTOP,19.2246702,72.8317669
HUL-I190034P981-P981,MANAS CHEMIST,400100335786,W425G - WESTERN 425L GLASSTOP,19.2367747,72.9715037
HUL-I134897P12579-P12579,SHIVAM DAIRY SWEETS AANI PHARSAN,400100341084,W425G - WESTERN 425L GLASSTOP,19.1491001,72.9298458
HUL-I10C162P3748-P3748,GOKUL ICE CREAM,400100386332,W525G - WESTERN 525L GLASSTOP,19.2329855,72.9728689
HUL-I10A008P447537-P447537,Rahul Chemist And General Store,30153500,W425G - WESTERN 425L GLASSTOP,19.2052535,72.8326964
HUL-I10A008P4506-P4506,NAGESHWAR MEDICAL AND GENERAL STORE (BOR-W),30089901,W325G - WESTERN 325L GLASSTOP,19.2275489,72.8305316
HUL-I170029P6725-P6725,MS MAA DURGA MEDICAL,400100270598,W325G - WESTERN 325L GLASSTOP,19.2158293,73.0824465
HUL-I10A008P4397-P4397,GENERATION MEDICAL (KANDIVALI WEST),400100335913,W425G - WESTERN 425L GLASSTOP,19.2052545,72.8325465
HUL-133060P4083-P80,GURUNANAK STORE (CHEMBUR),400100384780,W425G - WESTERN 425L GLASSTOP,19.0517373,72.8897796
HUL-I10A008P448333-P448333,Yashoda Dairy,400100325841,W325G - WESTERN 325L GLASSTOP,19.2294393,72.8288827
HUL-I170029P6818-P6818,M.S Amul Sweet And Icecream Store,400100220125,W425G - WESTERN 425L GLASSTOP,19.2216301,73.0853158
HUL-I10A008P4095-P4095,SHREE MANGESH MEDICAL(KAN-W),400100389431,W525G - WESTERN 525L GLASSTOP,19.2035611,72.8279803
HUL-I10C032P6054-P6054,Snehal Fast Food,400100357206,W325G - WESTERN 325L GLASSTOP,19.2360716,73.1240348
HUL-I134714P418-P418,POORTI SUPER MARKET,30010502,EFE6002 - LIEBHERR 500L GLASSTOP,19.1172701,72.8829141
HUL-I10C162P2913-P2913,MARUTI SUPER SHOPPEE,400100379986,W425G - WESTERN 425L GLASSTOP,19.2368608,72.9712269
HUL-I134897P5012-P5012,MATOSHREE MEDICO CHEMIST & DRUGIST (MULUND),30117743,XS550 - XING XING 475L GLASSTOP,19.1681684,72.9389621
HUL-113293P92633-P92633,APNA MEDICAL LLP,400100386548,W525G - WESTERN 525L GLASSTOP,19.0648003,72.8809102
HUL-I10A008P1831-P1831,APANA MEDICAL& GEN STORE(KAN),30123130,W425G - WESTERN 425L GLASSTOP,19.2025583,72.8294723
HUL-I10C032P5657-P5657,Mahalaxmi Med & Gen Stores,400100322099,W325G - WESTERN 325L GLASSTOP,19.2060028,73.1332017
HUL-I10A008P448423-P448423,Sushila Medical,400100284952,W325G - WESTERN 325L GLASSTOP,19.229389,72.8290155
HUL-I170029P6415-P6415,PRAKASH SUPER MARKET,400100292768,W425G - WESTERN 425L GLASSTOP,19.2317052,73.0875762
HUL-I10C162P3250-P3250,THE KITCHEN CULTURE,400100324592,W425G - WESTERN 425L GLASSTOP,19.2356496,72.9763507
HUL-I170029P1391-P1391,WELLNESS FOREVER MEDICARE PVT. LTD. (KALYAN 2),400100389980,W525G - WESTERN 525L GLASSTOP,19.2597864,73.142913
